"Data Source","World Development Indicators",

"Last Updated Date","2017-09-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Georgia","GEO","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6079301834106","","","11.4324502944946","9.06904029846191","","","","",
"Ghana","GHA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5395698547363","","","19.7384490966797","17.752420425415","11.549690246582","10.840950012207","11.2371101379395","10.5616302490234","","23.4199504852295","13.967399597168","8.49326992034912","7.87051010131836","","",
"Gibraltar","GIB","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.61818981170654","10.3404502868652","10.8831996917725","7.92588996887207","7.8257098197937","10.1922998428345","8.86577033996582","","",
"Gambia, The","GMB","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.66698980331421","5.84214019775391","5.10402011871338","4.31064987182617","4.91051006317139","5.50141000747681","5.76011991500854","15.4882402420044","13.5715398788452","20.058629989624","11.0350399017334","9.44729042053223","10.1018199920654","","","",
"Guinea-Bissau","GNB","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93715000152588","","","","","","",
"Equatorial Guinea","GNQ","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.78847026824951","","","","","","","","","","","","","",
"Greenland","GRL","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.92732000350952","8.7238302230835","7.68135023117065","","5.60605001449585","5.98632001876831","11.2395095825195","10.6139698028564","10.7413501739502","","8.48694038391113","9.22949028015137","9.73330974578857","9.40664005279541","9.57454013824463","10.1167898178101","",
"Guam","GUM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0674495697021","","","8.34185028076172","8.69297027587891","","6.14925003051758","8.07621002197266","7.84535980224609","7.83347988128662","","","","",
"High income","HIC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.758129119873","17.5578193664551","17.8967552185058","17.7547798156738","18.245659828186","18.1950597763061","18.7779998779297","18.5978298187256","18.3882255554199","19.0405197143555","18.4606647491456","20.460659980774","22.014235496521","20.892749786377","20.5643692016602","21.0971355438232","20.8232192993164","","",
"Hong Kong SAR, China","HKG","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1834802627563","12.6223096847534","13.8612699508667","14.9073095321655","14.3645896911621","13.5240201950073","12.2717695236206","12.3747301101685","13.4829196929932","14.6972703933716","14.7228298187256","14.1896696090698","14.7201404571533","14.936429977417","14.8879203796387","",
"Honduras","HND","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8437099456787","","","19.1254196166992","","","",
"Heavily indebted poor countries (HIPC)","HPC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8831996917725","9.78287029266357","9.80451011657717","10.7404098510742","","","",
"Croatia","HRV","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7147102355957","17.5851993560791","18.9398307800293","19.5823402404785","19.949649810791","21.4400596618652","22.9740600585938","25.1771106719971","25.1741409301758","24.8243293762207","21.5144195556641","21.6685390472412","22.043529510498","19.2412605285645","18.8316307067871","22.2385997772217","14.6596298217773","","",
"IBRD only","IBD","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7734599113465","","14.6287746429444","14.7706604003906","14.5367498397827","","","","",
"IDA & IBRD total","IBT","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5821599960327","11.551685333252","11.6232151985168","","","","",
"IDA total","IDA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.81973028182983","10.1617298126221","","","","",
"IDA blend","IDB","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4827003479004","11.355299949646","13.4791898727417","9.95328044891357","","11.4654903411865","11.9023303985596","12.2511701583862","13.2225704193115","",
"IDA only","IDX","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.44546985626221","9.45378971099854","9.80451011657717","10.6891899108887","","","",
"Isle of Man","IMN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9401197433472","14.5416803359985","13.4548902511597","","11.1229000091553","","","","","","7.64355993270874","7.57006978988647","9.10976982116699","9.38677024841309","9.76755046844482","","","",
"Not classified","INX","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1989498138428","10.7554302215576","10.7964401245117","11.3923797607422","11.7748098373413","12.8335800170898","13.5871000289917","13.9372797012329","14.2493295669556","15.2674798965454","18.0574398040771","19.9903602600098","19.2881298065186","18.4815807342529","18.7616500854492","16.7970600128174","","","",
"Iran, Islamic Rep.","IRN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","8.6775598526001","10.3485097885132","10.1692600250244","10.2868404388428","10.5178003311157","14.6472196578979","16.5158805847168","14.1622800827026","12.9074096679688","12.4520998001099","13.0194797515869","10.7179098129272","8.00469017028809","8.23484039306641","7.95736980438232","",
"Iraq","IRQ","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5068397521973","21.6397304534912","21.0199108123779","24.5664501190186","23.5140399932861","23.6659507751465","24.928689956665","25.510009765625","25.0729904174805","25.6925296783447","25.5892791748047","25.1221008300781","25.7194404602051","24.3830299377441","24.452449798584","","","",
"Israel","ISR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1283206939697","20.1366996765137","21.8379707336426","22.4455108642578","21.7515506744385","20.910270690918","20.6895198822021","20.5144004821777","19.6915702819824","19.847339630127","19.9065608978271","21.5410900115967","22.4361000061035","23.0519199371338","22.0710601806641","20.8232192993164","","",
"Italy","ITA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2049102783203","23.1131401062012","22.282169342041","22.7909202575684","23.4825191497803","24.0994701385498","23.6385307312012","21.8487606048584","23.6924991607666","21.4078407287598","23.0917205810547","23.9425792694092","22.8346500396729","21.5185699462891","20.6853504180908","21.3924407958984","21.2110195159912","","",
"Jamaica","JAM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6672401428223","9.62185955047607","12.7514095306396","","17.0763397216797","15.263970375061","17.6124305725098","21.0800704956055","20.6491298675537","21.2244491577148","22.1539497375488","21.8549308776855","20.6642093658447","",
"Jordan","JOR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4778299331665","13.6886901855469","","","13.4855804443359","15.4036703109741","14.2226400375366","15.21409034729","12.8292398452759","12.786600112915","12.8068895339966","","","13.3878402709961","","","","","",
"Japan","JPN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.414400100708","20.1681594848633","20.7159194946289","20.8782901763916","21.3992805480957","21.8474807739258","21.6211395263672","21.2489795684814","21.0035991668701","20.912130355835","20.8658599853516","","22.917200088501","22.6381797790527","22.8205890655518","22.9591808319092","22.5268001556396","","",
"Kazakhstan","KAZ","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2535495758057","20.7603397369385","","22.9988708496094","23.9037494659424","","22.1001796722412","","","","","10.5934600830078","9.68758010864258","","10.2050304412842","10.5294303894043","",
"Kyrgyz Republic","KGZ","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.05650997161865","","5.66565990447998","6.5648398399353","5.13514995574951","","","","","","","5.01969003677368","4.84357976913452","4.88650989532471","5.20085000991821","5.42267990112305","5.31843996047974","","",
"Kiribati","KIR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0966300964355","25.28297996521","22.5194091796875","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4608697891235","","","","","","","","","","","","","","","","","6.05254983901978","",
"Korea, Rep.","KOR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3433609008789","16.8682193756104","","14.8897695541382","14.7853202819824","16.6514797210693","17.0528697967529","16.4888801574707","16.1865406036377","15.9475002288818","18.188159942627","21.5274600982666","","","21.9886703491211","23.4574508666992","24.4737396240234","29.4484195709229","",
"Kuwait","KWT","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","0","","","0","0","","","","","","","","","","","","","43.6947288513184","","","","16.873779296875","16.460599899292","16.1271800994873","13.7934999465942","10.0363101959229","8.54166984558105","","10.3747596740723","","","17.8218593597412","","","14.652099609375","","",
"Latin America & Caribbean (excluding high income)","LAC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4854898452759","11.6369895935059","11.4586400985718","10.0675649642944","","9.62185955047607","10.3822298049927","11.3925547599793","12.2606153488159","13.8475699424744","16.6195802688599","14.2389597892762","14.155369758606","14.5367498397827","14.8062696456909","14.3910398483276","","",
"Lao PDR","LAO","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.77474021911621","","","","","8.20847034454346","","","9.73552989959717","","","","4.36478996276855","5.4280800819397","4.59759998321533","6.3290901184082","10.6891899108887","10.3660097122192","","",
"Lebanon","LBN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8546695709229","","","","13.3902196884155","13.3323202133179","","","","","13.6009798049927","15.7144002914429","17.0626907348633","16.0125999450684","16.8193607330322","15.6374597549438","15.9904403686523","",
"Latin America & Caribbean","LCN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.581395149231","11.6259245872498","11.0148100852966","10.0734996795654","","9.62185955047607","10.3822298049927","10.8323898315429","11.631040096283","13.7734599113465","15.8711452484131","14.5987596511841","14.4049100875854","14.5400347709656","15.8659601211548","14.3814949989318","","",
"Least developed countries: UN classification","LDC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9284200668335","9.16724491119385","9.19943523406982","10.6891899108887","","","",
"Low income","LIC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.68694496154786","9.33178520202637","10.1617298126221","10.8020148277283","","","",
"Liechtenstein","LIE","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.131329536438","10.7658996582031","","9.96728992462158","9.2726001739502","10.5329999923706","","21.0795402526855","17.9083194732666","","","","","",
"Sri Lanka","LKA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.17487001419067","4.8831901550293","4.75580978393555","4.03368997573853","4.33989000320435","6.27496004104614","7.21146011352539","",
"Lower middle income","LMC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4000301361084","11.5293602943421","","","","",
"Lesotho","LSO","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0485706329346","","30.5873203277588","24.7416496276855","22.5268001556396","","","","23.278169631958","20.625659942627","","19.9463901519775","","","","","","","","",
"Late-demographic dividend","LTE","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6902999877929","","","","16.6948051452637","18.2501802444458","19.3635501861572","18.1709156036377","18.7777605056762","","","","",
"Lithuania","LTU","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0621299743652","14.67982006073","15.0444898605347","15.408860206604","14.257209777832","16.2493000030518","17.6623497009277","22.0410003662109","19.999870300293","18.8529090881348","18.5183506011963","","","",
"Luxembourg","LUX","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.497670173645","","24.6602191925049","25.1008892059326","21.1824607849121","19.6313400268555","19.7730102539063","","",
"Latvia","LVA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9005508422852","18.8680305480957","19.3907299041748","18.7697505950928","21.3041000366211","19.2554397583008","19.3556709289551","","33.6385688781738","20.9594593048096","26.43922996521","29.1241397857666","25.2258396148682","24.0962009429932","32.6241111755371","36.1329307556152","26.3670406341553","","",
"Macao SAR, China","MAC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.34130954742432","","6.31379985809326","7.45978021621704","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","18.1853008270264","16.7178192138672","17.3456401824951","16.1790199279785","16.3738098144531","15.8962602615356","15.9461097717285","19.4126892089844","16.6026802062988","13.822380065918","15.5796203613281","16.6008491516113","17.7716102600098","17.9178905487061","18.7938709259033","19.3746490478516","","","",
"Monaco","MCO","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.02394008636475","3.28123998641968","3.23923993110657","3.15949010848999","","","","3.48586988449097","","","","","3.95774006843567","4.07631015777588","3.99695992469788","","","","","",
"Moldova","MDA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.619909286499","33.639289855957","41.719108581543","41.4195098876953","41.2637214660645","38.8768501281738","","43.4987716674805","41.5482788085938","",
"Madagascar","MDG","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","5.89527988433838","","","","","","","11.2111902236938","9.79932975769043","9.30506992340088","7.72802019119263","7.87443017959595","","6.59144020080566","6.55097007751465","","","","",
"Maldives","MDV","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3505897521973","12.6913604736328","15.6482496261597","15.1869297027588","","18.6328296661377","22.0386695861816","16.9805603027344","16.3533096313477","17.2265605926514","18.064640045166","16.7183094024658","","",
"Middle East & North Africa","MEA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9916200637817","","","","","","","","","","","","","","",
"Mexico","MEX","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.49798011779785","10.1810998916626","11.6148595809937","12.2498798370361","12.8045597076416","14.5591201782227","13.9744596481323","14.1444301605225","13.6511898040771","13.8051996231079","14.0199003219604","14.7925901412964","14.8636798858643","14.6544504165649","14.5367498397827","14.8062696456909","14.9120502471924","","",
"Marshall Islands","MHL","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4818801879883","","","","","","","","","","","","","","",
"Middle income","MIC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7716050148011","","","","","",
"Macedonia, FYR","MKD","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3398303985596","11.1726598739624","","","","","","","","","10.4139404296875","12.9986801147461","6.18496990203857","9.85659027099609","10.1617298126221","10.7404098510742","12.6408004760742","","",
"Malta","MLT","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7974195480347","","","","11.8595504760742","","12.1575803756714","","","19.0563697814941","19.6895408630371","19.000659942627","23.1821708679199","19.8201198577881","26.2217998504639","28.4326705932617","","","",
"Myanmar","MMR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2962803840637","","","","","","","","","","","","","","",
"Montenegro","MNE","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4845504760742","","","13.5773601531982","","14.8866395950317","12.3703203201294","15.6712799072266","","","","","",
"Northern Mariana Islands","MNP","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8601703643799","","","","","","12.8972902297974","12.8378801345825","","","",
"Mauritania","MRT","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","10.0689601898193","","","","","","8.728759765625","","","10.9176597595215","","11.5821599960327","9.45378971099854","8.95158004760742","8.63924026489258","","","",
"Mauritius","MUS","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.30786037445068","8.58436965942383","13.0878496170044","12.8699102401733","11.2786102294922","10.1393299102783","","9.05856990814209","8.50586986541748","10.1957197189331","9.74477005004883","9.97863960266113","11.4596500396729","13.336540222168","12.5292301177979","",
"Malawi","MWI","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3367900848389","11.1929197311401","8.02058982849121","","","","","","","","","4.96863985061646","5.66570997238159","","7.90536022186279","9.46393013000488","9.7883996963501","",
"Malaysia","MYS","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5569295883179","16.4089603424072","19.3680000305176","17.8741798400879","14.0460300445557","","10.1456098556519","10.821249961853","13.0392198562622","14.1615495681763","12.3441600799561","14.8868703842163","17.2571697235107","15.996129989624","15.8139295578003","16.1300392150879","",
